location,date,lat,lon,rain_3day,rain_7day,wave_h,elevation,slope,dist_coast,flooded
Malindi,2026-01-07,-3.1736703209809267,39.93663249508333,67.5,89.54,2.95,0.0,5.63,0.47,1
Malindi,2025-12-15,-3.2485155441683524,39.9664044641861,12.45,23.79,0.63,14.88,2.38,1.51,1
Malindi,2025-11-21,-3.2420830050682157,39.970533727540925,4.3,19.37,1.58,9.82,4.23,0.46,0
Malindi,2026-01-13,-3.2112745606553657,39.99653972807302,11.94,20.1,2.59,19.29,4.58,0.25,1
Malindi,2026-01-14,-3.390954154115257,39.94049018390401,17.49,22.31,2.17,14.31,3.83,2.11,1
Malindi,2025-11-27,-3.004667251235765,40.125852608789856,20.78,41.07,3.0,21.61,5.41,0.96,1
Malindi,2026-02-19,-3.3152977949829805,39.910067948458206,46.5,79.72,2.48,26.3,2.99,1.32,1
Malindi,2026-01-29,-3.3632600838619178,40.02348500576278,64.12,87.36,1.36,19.45,1.15,0.9,1
Malindi,2025-11-22,-3.1549787225145725,40.005416357997156,26.53,52.13,2.16,31.79,6.14,1.28,1
Malindi,2025-11-13,-3.376531879436208,40.08768078783765,12.72,59.76,1.32,5.66,0.15,3.92,1
Malindi,2025-12-17,-3.0662806075299422,40.01122145130735,47.53,68.7,2.01,17.22,3.93,0.38,1
Malindi,2025-10-31,-2.9855437166222316,40.03124730279314,50.52,70.78,0.99,21.76,1.82,4.52,1
Malindi,2026-01-16,-3.39196203422031,40.089556501163166,64.19,87.24,2.48,21.69,4.53,1.51,1
Malindi,2026-01-04,-3.083026900567647,40.12133232254657,21.99,25.81,2.97,38.28,0.96,4.04,1
Malindi,2026-02-24,-2.9914007987693885,40.05969368358459,9.15,38.91,1.29,14.43,2.14,3.38,1
Malindi,2025-11-12,-3.3558851351681143,40.04672857109134,45.92,58.54,2.46,26.76,1.05,4.72,0
Malindi,2026-02-21,-3.38676482792245,40.082743069444746,12.91,44.09,2.35,16.51,4.6,0.91,1
Malindi,2026-02-03,-3.348819343517085,40.04054285456277,11.17,19.63,2.58,18.58,1.28,2.5,0
Malindi,2025-11-29,-3.273124287721892,39.92933768126233,30.53,37.0,2.22,2.65,0.0,1.13,1
Malindi,2025-11-30,-3.0050762115799197,39.962592722461125,10.74,17.47,2.0,18.11,0.55,5.36,1
Malindi,2026-01-23,-3.1250424850148257,40.05021141503125,20.52,52.46,2.78,10.74,2.24,0.83,1
Malindi,2026-01-05,-3.201349837662169,40.113238337232964,8.98,43.49,1.74,45.28,2.36,4.73,0
Malindi,2026-01-23,-3.1981370829102302,39.97926728778797,41.59,51.75,2.5,10.86,0.3,1.27,1
Malindi,2026-01-28,-3.1323706876329567,40.085709423598594,57.27,58.4,2.2,25.67,5.79,2.47,1
Malindi,2025-12-25,-3.2678279104798844,40.10815868566875,5.43,24.1,0.71,36.12,0.0,0.3,0
Malindi,2026-01-27,-3.248450432192315,39.93874957751276,40.7,71.81,1.79,28.36,1.88,2.36,1
Malindi,2026-01-23,-3.205049085333634,40.12604255288554,25.25,76.08,0.65,8.72,1.12,1.03,0
Malindi,2025-12-14,-2.9524650398809658,40.02446102198954,46.75,87.59,2.34,11.37,1.4,0.9,1
Malindi,2026-02-13,-3.138728937615662,40.024220236562684,48.29,68.93,1.76,35.43,2.14,0.14,1
Malindi,2025-12-19,-3.360369398456068,40.039982105319986,25.02,32.36,1.56,3.29,0.0,0.9,1
Malindi,2026-02-20,-2.991072158042366,40.01425855991457,17.74,42.72,2.02,18.64,0.62,0.56,0
Malindi,2025-11-24,-3.07697428540278,40.097309467926934,13.47,24.84,2.37,32.68,1.45,0.85,1
Malindi,2025-12-01,-3.3881904280055193,39.99419592993865,61.19,79.37,1.14,0.0,0.35,0.94,1
Malindi,2026-02-17,-3.1910366384094937,39.994822750250464,34.66,36.49,2.25,8.12,3.39,0.65,0
Malindi,2025-11-20,-2.9825080965853443,39.99336618533438,27.21,46.53,1.85,6.2,0.49,2.29,1
Malindi,2026-02-20,-2.9839614288556073,40.010528609881185,63.48,106.89,0.67,11.1,5.06,3.48,1
Malindi,2025-11-10,-3.257577892827503,40.13212613798515,40.25,46.98,2.72,24.93,0.0,6.09,1
Malindi,2026-02-04,-3.17211997606071,39.997263791614,39.18,76.62,2.9,5.63,5.76,1.79,1
Malindi,2026-01-16,-3.3938003731115804,39.93057246256992,15.53,46.65,2.26,9.82,1.82,0.28,1
Malindi,2026-01-10,-3.114699362157591,40.12135181812508,16.69,29.74,1.67,30.92,6.68,1.31,1
Malindi,2025-12-16,-3.2707331038327006,40.01891876816443,24.3,62.85,2.71,29.8,2.89,1.46,1
Malindi,2026-01-30,-3.1895559800908972,39.991031762743525,16.36,39.45,1.7,13.08,2.7,1.37,1
Malindi,2026-01-22,-3.1410198611809803,40.09594397102469,34.9,47.94,1.85,6.19,3.72,5.62,1
Malindi,2026-02-14,-2.9514911905760646,40.13864969489338,34.69,60.28,2.44,2.55,0.0,0.97,0
Malindi,2025-12-07,-2.9897895387469213,40.064783828187984,85.2,120.59,2.05,21.43,0.16,5.0,1
Malindi,2025-11-28,-3.0749236813795977,39.98542964923547,17.32,22.88,1.14,18.01,1.0,3.23,1
Malindi,2026-01-13,-3.394563858780744,40.04525762304448,26.49,101.61,2.49,25.91,0.0,2.19,0
Malindi,2026-01-09,-3.2022639554192875,40.102870678519146,28.75,41.13,2.2,20.42,3.87,0.88,1
Malindi,2026-01-02,-3.307041477754281,39.9073223150214,53.0,68.57,1.18,21.71,8.05,1.22,1
Malindi,2025-11-09,-2.9902249271544834,40.043625283651195,15.6,56.03,1.21,0.0,0.0,1.22,1
Malindi,2025-11-14,-2.9931568342989734,40.09043389033995,29.12,47.64,2.95,25.79,0.62,0.48,1
Malindi,2025-12-05,-3.374222700711655,40.020395168428166,60.16,83.91,2.8,0.0,2.79,4.39,1
Malindi,2025-12-18,-3.1431343797546623,40.067462841650865,28.3,53.25,0.93,35.83,1.05,2.5,1
Malindi,2026-01-30,-3.1318491505505572,40.12712430651775,49.83,65.36,1.44,0.76,3.98,1.21,1
Malindi,2025-11-30,-3.1599920960278816,40.03108104045333,51.3,73.34,0.55,13.14,1.93,0.27,1
Malindi,2025-11-16,-3.0207059762033794,40.077304857019726,13.84,43.56,1.54,4.24,3.82,2.89,1
Malindi,2026-01-18,-3.201634435157726,39.93319249247981,22.38,39.73,2.92,32.99,5.67,0.25,1
Malindi,2025-12-03,-2.9981400552621684,40.0952370799835,80.42,109.16,2.01,16.31,2.72,0.21,1
Malindi,2025-12-19,-3.249862914902907,40.028747882312636,54.0,131.23,2.04,25.69,3.82,1.7,1
Malindi,2025-12-08,-3.138088940537581,39.95972677670326,16.72,49.66,2.01,24.79,1.82,0.24,0
Malindi,2025-12-29,-2.9946934618815795,40.11460172847193,33.46,55.15,1.13,5.08,0.41,0.09,1
Malindi,2025-11-20,-3.3483997262134557,39.98239666720283,18.96,31.22,0.99,8.02,3.43,0.66,0
Malindi,2025-12-22,-3.276317167145603,39.93802263041405,9.25,14.3,1.72,3.15,2.47,2.32,0
Malindi,2026-02-17,-3.138014915023037,39.904594288400695,24.66,46.72,2.36,7.56,1.76,1.34,1
Malindi,2025-12-16,-2.9550045284504356,39.99132760688406,66.18,73.24,2.81,25.82,1.31,2.5,0
Malindi,2026-02-15,-3.1560565183117757,39.989701411300985,24.49,33.62,0.79,22.93,0.94,6.86,1
Malindi,2025-11-26,-3.1858743611914853,39.918016218975644,16.62,30.2,2.6,25.22,3.22,0.74,0
Malindi,2025-11-17,-3.0416956124325187,40.0233116808324,28.87,54.01,0.77,6.92,2.31,0.69,1
Malindi,2026-02-06,-3.043085201456046,40.01932597518925,15.51,21.1,2.61,5.59,0.0,4.77,1
Malindi,2025-12-05,-3.3075326522450816,39.91023497686936,51.48,88.95,2.23,30.8,1.99,0.64,1
Malindi,2025-12-17,-3.0966057899969393,40.00809474624512,35.15,65.12,0.83,21.45,4.88,2.56,1
Malindi,2026-01-31,-3.007507272676615,39.93225732988452,21.43,30.92,2.59,20.17,4.43,3.72,0
Malindi,2026-01-04,-2.9989408369255233,40.026026872100985,55.2,99.26,0.67,15.84,2.09,0.15,1
Malindi,2025-11-08,-3.2719644287714393,40.0791122323284,21.93,42.91,1.45,24.08,3.08,1.89,1
Malindi,2026-02-09,-2.9562073591992375,40.06793258994832,20.49,32.47,2.33,31.49,1.71,0.63,1
Malindi,2025-12-22,-3.063911216536782,39.91322337381811,2.82,41.56,1.33,13.67,6.64,1.26,1
Malindi,2026-01-03,-3.1639225946387053,40.07117318819078,69.84,81.5,1.03,10.93,3.71,1.21,0
Malindi,2026-01-20,-3.3431927028423116,39.93246526241465,6.79,43.09,2.86,0.24,1.87,2.23,1
Malindi,2025-11-20,-3.034603623155076,39.97203748286192,9.14,27.3,0.82,14.05,4.57,4.15,1
Malindi,2025-12-19,-3.2740483247874494,40.10263888832332,13.45,38.79,2.36,4.83,1.65,0.57,1
Malindi,2026-01-13,-3.0733212878113876,40.09427549429072,13.11,35.7,1.92,0.0,1.68,2.14,1
Malindi,2026-02-15,-3.236665061261907,39.938521147905334,42.7,65.78,2.68,19.97,0.0,1.36,1
Malindi,2026-01-27,-3.170636098261617,40.04745161221219,13.44,49.84,0.65,20.18,0.74,1.35,1
Malindi,2025-11-02,-3.061665872886861,39.99410353388248,4.18,26.18,1.02,18.27,1.04,1.59,0
Malindi,2026-02-13,-3.123278810240018,39.98692719660612,24.6,32.9,1.19,0.0,1.15,1.3,1
Malindi,2025-12-13,-3.3088346356178233,40.009266561219356,73.78,75.33,0.53,7.06,0.6,0.26,1
Malindi,2025-11-04,-3.1002805683046333,40.14258634259145,10.13,36.36,2.56,11.44,2.56,0.36,1
Malindi,2025-11-26,-3.378905847155174,39.92279256673768,71.57,140.28,1.18,41.16,0.84,1.25,0
Malindi,2025-12-19,-3.038658105787316,39.92913988861277,105.34,135.13,0.98,23.44,5.71,0.64,1
Malindi,2025-12-31,-3.036968525359437,39.931599306812096,41.39,52.66,2.81,28.99,1.63,3.61,1
Malindi,2026-01-22,-3.279840819544494,39.93491310468385,15.48,52.73,0.73,16.91,0.0,1.1,1
Malindi,2026-02-03,-3.1536952733609978,40.02618510641857,24.73,41.26,1.95,4.72,3.67,1.71,1
Malindi,2025-12-14,-3.3671630201765734,39.991966507807334,54.02,86.52,2.15,41.41,2.44,7.34,0
Malindi,2026-02-04,-3.1627390045018515,39.98039091158848,24.22,42.62,1.69,21.02,2.46,0.8,1
Malindi,2026-02-21,-3.2094242838044638,40.142739227876156,33.26,93.49,1.5,21.54,1.7,3.06,0
Malindi,2026-02-06,-3.1701801766453133,39.99938573041254,22.07,41.23,0.93,28.07,5.36,3.25,0
Malindi,2025-12-20,-3.2631366239656625,40.02216350491655,49.61,101.94,0.53,15.58,1.06,3.38,1
Malindi,2026-01-30,-3.309904798495607,39.976283809426185,48.9,72.82,0.7,21.5,4.49,0.94,1
Malindi,2025-12-08,-3.158893643350513,39.99488591860828,21.16,27.17,1.8,2.09,2.6,0.56,0
Malindi,2025-10-29,-3.284417101042338,39.93737282112403,61.36,73.64,0.69,20.0,4.13,0.72,1
Malindi,2025-11-29,-3.0435367250584324,40.06995772847503,18.95,26.66,2.45,2.12,2.68,0.35,1
Malindi,2025-11-25,-3.056122980873063,40.13179277984205,40.47,48.71,2.92,0.0,6.54,0.17,0
Malindi,2026-01-31,-3.3617747998780114,39.97528041653948,108.69,128.39,2.76,22.26,1.59,1.12,1
Malindi,2026-01-27,-3.2507811301759904,40.07640278157531,46.43,53.49,0.97,5.12,3.18,0.27,1
Malindi,2026-01-20,-2.990102527389491,40.14560049211236,18.1,32.31,0.94,11.14,2.03,1.04,1
Malindi,2025-11-14,-2.95576295298154,40.01400508311272,5.05,31.1,2.42,16.77,2.74,2.77,0
Malindi,2025-12-31,-3.2478865117699725,40.137898990750436,16.63,28.52,1.87,15.65,0.63,0.47,1
Malindi,2025-12-23,-3.0512752082760812,39.95866809631893,51.54,59.34,1.76,33.25,1.5,0.21,1
Malindi,2025-11-15,-3.13398060541206,40.091566658732525,3.46,37.45,1.63,16.22,0.41,0.46,0
Malindi,2025-12-16,-3.0881731077485117,40.14262257849827,60.0,145.12,1.89,24.4,0.83,0.18,1
Malindi,2025-12-29,-3.0483938096161456,39.95363984197648,50.29,69.64,2.38,26.8,3.36,4.19,1
Malindi,2026-01-25,-3.2087619736446693,39.969736983154114,21.11,59.44,2.89,0.0,3.4,0.79,1
Malindi,2026-02-06,-3.225780746550428,39.99954886962155,23.55,71.69,1.57,0.0,3.1,1.13,1
Malindi,2025-12-24,-3.1419881549492605,39.99802998595883,29.48,37.81,2.26,21.79,2.41,1.66,0
Malindi,2026-01-26,-3.3780170063155306,40.00650671110314,3.12,12.15,2.26,10.74,0.82,0.61,1
Malindi,2026-02-11,-3.090948650840214,40.0716959566912,12.92,48.09,1.07,4.16,2.99,1.54,0
Malindi,2025-11-24,-3.078262759221079,40.14838127740673,39.58,82.18,2.03,26.75,0.66,1.65,1
Malindi,2025-12-30,-3.1852128643962345,40.04276706363747,22.81,56.87,2.59,22.0,0.0,0.93,1
Malindi,2025-11-19,-3.139312010605468,40.04766571719335,12.69,35.17,2.14,12.29,4.64,0.08,1
Malindi,2026-02-24,-3.1546496816094254,39.90936205132007,28.09,41.25,1.48,24.54,3.03,5.15,1
Malindi,2026-01-23,-3.360559132862693,40.143639825653956,26.9,51.41,1.64,0.0,2.43,0.0,1
Malindi,2025-12-18,-3.3476507231149837,40.129249372305246,13.16,21.35,2.59,16.41,6.06,1.53,1
Malindi,2025-12-06,-3.1663550875317634,39.93541425269853,8.04,77.67,2.04,28.99,2.23,0.01,0
Malindi,2025-12-25,-3.0071314582647046,40.071786198932756,69.87,108.7,2.13,25.28,5.39,0.21,1
Malindi,2026-02-25,-3.058537094765624,40.03267929018077,35.9,69.88,1.18,17.67,0.7,1.33,0
Malindi,2026-01-11,-3.3153675188858776,40.11383124992944,5.91,32.41,0.6,31.71,0.0,2.0,1
Malindi,2025-11-18,-3.2055868263654492,39.961874189581266,33.98,83.03,1.07,24.61,0.15,1.51,1
Malindi,2026-02-20,-2.9822123178449185,39.92814269424785,8.89,18.26,1.54,13.18,4.08,0.06,0
Malindi,2025-12-26,-3.008772117734753,39.97462820681183,22.39,65.56,0.79,19.83,3.77,2.87,1
Malindi,2025-12-06,-3.242665689522274,40.14400006152927,31.64,71.61,1.12,26.18,2.24,0.85,1
Malindi,2025-11-11,-3.0973390714125286,40.064914978955166,16.52,30.86,2.14,23.34,0.0,0.39,1
Malindi,2025-11-19,-3.167762169985918,40.05482858116891,3.79,20.78,0.95,10.93,1.03,0.34,1
Malindi,2026-01-11,-3.01395404391308,40.083219418205395,5.3,23.86,2.48,0.0,3.82,2.13,1
Malindi,2025-11-13,-3.2721996284127086,39.932280757296205,79.21,95.75,1.54,42.24,3.24,0.16,0
Malindi,2026-01-14,-2.997316312505399,39.95117975143917,32.16,39.26,2.43,13.4,0.7,0.47,1
Malindi,2025-12-16,-3.343496314917238,39.98067859027135,65.6,72.57,2.4,0.0,2.72,0.07,1
Malindi,2026-01-19,-3.371418301618508,39.91385154189605,16.4,34.05,0.51,4.88,7.2,1.57,1
Malindi,2025-12-09,-3.3647566423253816,39.90399202466264,38.8,40.2,2.86,20.42,2.08,1.85,1
Malindi,2026-01-02,-3.1293437587237367,40.14221900581095,19.49,40.14,2.22,0.0,0.0,1.01,0
Malindi,2026-01-30,-3.167246107316741,39.997553487859015,31.22,43.31,1.53,22.7,2.32,1.6,1
Malindi,2025-11-10,-2.9728281085767794,40.00697132007675,24.16,32.73,0.62,15.25,3.43,0.8,0
Malindi,2025-11-08,-3.0206960140234194,40.06100414627026,25.09,59.87,2.58,33.66,5.56,3.52,1
Malindi,2025-12-04,-3.3801355949469944,39.999344076196174,15.42,41.48,1.5,7.24,2.86,0.24,1
Malindi,2025-12-26,-3.2278141716167914,40.010881114273225,12.03,42.81,1.11,18.13,0.18,4.65,1
Malindi,2025-11-14,-3.265188255364545,40.11909960788239,48.78,86.44,0.88,34.76,2.08,2.82,0
Malindi,2025-11-14,-2.9778295533021604,40.12115437746782,23.83,40.86,1.26,26.21,4.79,2.89,1
Malindi,2026-02-24,-3.1189801728031012,40.05049438114654,71.96,90.86,0.78,11.8,1.25,1.51,1
Malindi,2026-02-05,-3.0923857013068203,39.95949218343843,31.82,36.32,1.29,15.26,4.77,0.51,1
Malindi,2025-11-04,-2.9524697444992354,40.07742988131021,7.11,13.35,2.8,18.89,0.0,5.72,1
Malindi,2025-12-07,-3.262248670977465,40.039237595166206,25.61,45.28,0.78,0.0,2.54,1.12,0
Malindi,2025-11-03,-3.1437945281021737,40.00297861838332,15.95,45.67,1.21,22.94,2.45,4.47,1
Malindi,2025-11-01,-2.9686255265372234,40.124119254605674,14.86,40.86,2.76,22.95,0.5,3.67,1
Malindi,2025-11-23,-3.195056404843179,40.09006142865455,41.85,54.06,1.4,8.81,2.84,1.81,1
Malindi,2025-11-28,-3.2156965861132947,40.05391422108264,84.26,87.71,2.62,9.21,4.24,1.09,1
Malindi,2025-12-11,-3.3301629695077017,40.00664147966207,40.2,51.99,1.42,19.05,1.88,2.11,1
Malindi,2025-11-12,-3.243061268496841,40.00985539738111,13.94,32.89,1.73,31.66,1.54,5.43,0
Malindi,2025-11-06,-3.386870072442959,40.123214027298836,23.8,37.94,2.11,9.4,3.43,0.17,1
Malindi,2026-01-22,-3.338852141996374,40.08623372758718,28.03,56.59,1.46,13.07,4.51,0.42,1
Malindi,2026-01-14,-3.0981634658517883,40.013850632956945,69.71,92.64,2.05,11.28,4.73,1.34,1
Malindi,2026-01-09,-3.139697845476801,39.978684149636,18.98,35.72,2.71,16.94,2.06,1.57,1
Malindi,2026-02-08,-3.0529599126819975,40.043320699784076,50.76,58.09,1.3,24.27,1.62,0.05,1
Malindi,2025-11-21,-2.9754823753791295,39.944836009550194,33.12,42.49,0.9,5.1,4.46,1.07,1
Malindi,2026-02-11,-3.0177672806038753,40.06003409250777,32.98,71.03,2.25,0.0,4.31,0.21,1
Malindi,2025-11-02,-3.3616986284538046,40.08012987687691,15.16,54.32,1.92,14.32,6.33,1.09,1
Malindi,2026-01-22,-3.3190381105907125,39.996570230403535,48.21,66.75,1.8,34.07,2.72,4.08,0
Malindi,2026-02-05,-3.251549282092569,40.1014812616381,13.53,17.88,0.84,6.8,3.34,0.67,1
Malindi,2025-11-10,-3.074941450152542,40.09499428216936,35.53,64.2,0.86,25.89,2.28,1.21,1
Malindi,2026-01-25,-3.1640349008710733,39.9756856059967,8.72,24.08,1.45,19.12,1.47,0.06,1
Malindi,2026-02-18,-3.3639768452275405,40.03860115336334,17.96,34.52,2.97,4.28,8.41,1.42,0
Malindi,2025-12-02,-3.2106305765610847,39.91306527129081,55.48,62.05,0.5,20.22,3.33,0.15,0
Malindi,2025-12-08,-3.306104516572217,39.95186400592203,20.97,32.31,1.56,8.97,1.71,0.36,1
Malindi,2025-11-17,-3.1255239330210784,40.06384002207417,49.67,76.63,0.6,12.0,2.67,3.71,1
Malindi,2026-01-06,-3.124953050629047,39.98477590185048,16.87,55.9,1.26,13.52,2.75,7.81,0
Malindi,2025-12-19,-3.333235177784611,40.14913885393857,53.32,84.6,1.09,3.48,0.97,0.66,1
Malindi,2026-01-30,-2.9537557107186725,40.03696670712833,25.2,62.31,2.21,15.15,0.0,2.16,0
Malindi,2026-01-07,-3.2721916912042817,40.002512675114744,19.41,38.66,1.13,35.47,0.88,0.16,1
Malindi,2026-02-17,-3.184381541108569,40.12844685760292,33.68,39.95,1.04,21.9,1.22,2.13,1
Malindi,2026-01-27,-3.3372092231960613,40.00524306968743,15.65,19.6,0.65,33.78,3.12,1.79,0
Malindi,2025-11-08,-3.334228802546907,39.9671026122832,45.02,71.43,2.65,4.9,3.27,4.73,1
Malindi,2026-02-19,-3.201204686255565,40.040478987124196,39.41,47.14,2.36,48.92,0.0,0.86,1
Malindi,2025-12-30,-3.108035502887069,39.92027974690213,36.95,51.26,1.84,24.29,0.0,0.64,1
Malindi,2025-11-07,-3.155966569060227,40.065523701035744,6.9,19.0,2.05,21.2,0.41,1.67,0
Malindi,2025-11-21,-3.3121324932224145,39.92413059299544,42.03,86.55,1.88,10.01,5.66,2.07,1
Malindi,2026-02-12,-3.0553955456912005,39.97553252436704,26.63,33.15,2.75,5.42,3.46,0.13,1
Malindi,2026-02-05,-3.0101426664833713,40.14560806715158,19.07,33.55,0.56,18.11,1.5,0.12,0
Malindi,2026-01-29,-3.278360855941263,40.00515731301389,84.41,110.68,0.61,34.2,1.8,0.01,0
Malindi,2026-01-08,-3.3799386463177665,40.08326248420079,16.89,59.33,2.45,20.92,2.09,3.9,1
Malindi,2026-02-21,-3.3019645030564226,39.94992596963201,23.96,32.71,2.75,46.8,0.0,0.26,0
Malindi,2025-12-29,-3.3554116949270876,40.020525858749,33.86,61.01,2.29,13.36,4.59,3.23,1
Malindi,2025-11-13,-3.277460440461997,40.07390404174998,20.96,38.5,1.79,0.0,3.82,0.15,1
Malindi,2025-11-01,-3.1451032663458314,40.01792852274148,27.4,45.26,2.36,11.68,2.88,0.87,1
Malindi,2026-02-05,-3.3706778820019543,40.096817004290074,94.97,113.36,2.02,33.27,2.55,1.1,1
Malindi,2025-11-07,-3.3502001153924805,39.93669284365451,4.48,16.29,2.08,32.0,1.91,0.1,1
Malindi,2026-01-27,-2.9769424682870937,39.98358388190423,97.96,132.1,1.47,4.0,1.58,0.31,1
Malindi,2025-12-09,-3.325934455159767,40.01456965823741,22.05,65.08,0.78,7.78,0.0,5.2,1
Malindi,2026-01-24,-3.0154003363083612,40.10764864965617,36.69,38.98,0.7,31.77,3.72,0.63,0
Malindi,2025-11-05,-3.0378407563080447,40.134570767531855,34.72,53.45,1.13,0.0,0.37,1.58,0
Malindi,2025-11-26,-3.073655612842789,40.12177988715789,42.62,78.38,0.74,24.84,2.44,1.4,1
Malindi,2025-12-08,-3.1457635313753065,40.087930952518896,66.07,101.82,2.17,6.05,1.67,0.6,1
Malindi,2026-02-20,-3.052474496661212,39.97492334502946,43.05,62.48,1.0,13.34,1.63,0.32,1
Malindi,2026-02-24,-3.022488952222529,40.13030234199698,83.15,94.0,0.73,11.16,3.37,0.62,1
Malindi,2025-12-29,-3.0458234375173747,39.93918530840476,41.95,62.79,2.04,27.13,2.12,2.07,1
Malindi,2025-12-26,-3.0056482839812144,40.10249275399765,41.46,65.6,2.35,33.28,0.42,3.54,1
Malindi,2025-12-10,-3.2348448487650017,39.93337290864515,30.69,77.55,2.36,10.68,3.8,0.48,1
Malindi,2026-01-24,-3.1436809094526073,40.005106123364996,13.56,40.16,2.34,31.49,5.16,0.84,1
Malindi,2025-11-14,-3.26196473046743,39.982657089100194,11.0,98.15,2.35,24.24,2.85,4.98,1
Malindi,2026-02-22,-3.017363745101076,39.91430329963541,77.24,83.53,0.62,5.79,3.12,2.38,1
Malindi,2025-11-27,-3.3967402165641944,40.09728152053178,61.43,71.22,2.23,8.08,2.03,1.46,1
Malindi,2025-12-21,-3.2652546177471944,40.118358839010746,9.63,30.68,1.16,21.23,5.74,1.02,0
Malindi,2026-02-11,-3.384348731595743,39.96442982334929,55.96,78.6,1.02,13.16,3.37,1.59,1
Malindi,2026-02-15,-3.39565562784388,40.06620782540243,34.69,67.75,2.85,12.42,0.84,2.58,0
Malindi,2026-01-21,-3.018359811045015,40.13339015726417,26.42,32.9,3.0,28.09,4.69,0.61,1
Malindi,2026-02-10,-3.074267700200228,40.09318219107528,41.92,60.32,2.23,21.88,6.34,2.74,0
Malindi,2025-11-26,-3.356829774685135,39.995302571629665,10.86,45.06,2.21,2.32,3.17,4.76,1
Malindi,2026-02-02,-2.9936184790658267,39.935952849939866,26.79,52.22,1.59,31.46,0.5,2.47,0
Malindi,2025-12-22,-3.0065878019161656,39.94262742884306,10.33,27.22,2.84,25.54,0.0,1.16,0
Malindi,2026-02-20,-3.1133983167414736,39.90092763746575,23.74,52.54,2.58,23.19,0.51,2.73,1
Malindi,2026-01-13,-3.1053439122528768,40.05010704821686,22.96,26.17,2.08,24.66,7.02,2.64,1
Malindi,2025-12-09,-3.1861724660805835,40.054831185603,37.97,48.2,1.36,0.56,0.84,1.28,1
Malindi,2026-02-04,-3.1670996023222555,39.971703415384546,21.49,54.35,2.92,18.89,0.0,2.08,1
Malindi,2025-11-26,-3.2050213004925316,40.08195455309594,31.64,56.31,0.92,7.55,2.24,0.19,1
Malindi,2026-01-30,-2.9992479580720572,40.06786712552874,17.92,72.15,1.81,12.68,3.87,0.29,0
Malindi,2026-01-23,-2.9518613982976643,40.088683009433396,17.0,55.25,0.71,37.97,1.99,1.34,1
Malindi,2025-12-25,-3.2398218324122854,39.99075103930045,76.52,88.25,1.01,11.79,1.84,0.79,1
Malindi,2026-02-15,-3.228781258996539,39.981330404378554,37.46,58.42,0.6,35.61,3.02,5.25,0
Malindi,2026-01-03,-3.0543602713842666,40.033451853251705,71.22,76.35,1.11,14.42,5.07,2.87,1
Malindi,2025-12-02,-3.313013696059577,39.91325661914999,21.92,35.35,2.23,17.05,3.46,1.22,1
Malindi,2025-12-26,-3.0477316010247018,40.05701782892416,10.46,48.71,2.63,27.57,1.54,1.43,1
Malindi,2026-01-07,-3.3085081651740333,39.94666598731984,2.94,31.49,1.14,24.13,1.65,0.99,0
Malindi,2026-01-03,-3.209245509246519,40.06916122074941,11.8,24.12,1.52,0.0,2.96,5.64,1
Malindi,2026-02-17,-3.377714017107518,40.004909611167456,83.01,94.02,1.59,22.6,0.37,0.67,1
Malindi,2026-02-25,-3.119886814513533,39.94982743306138,28.77,82.0,2.37,9.12,2.97,0.19,1
Malindi,2026-02-05,-3.0848022820109096,40.01994589980839,12.86,22.02,0.58,13.67,5.34,0.79,0
Malindi,2026-01-12,-3.196702615434959,40.05185938886771,12.2,24.08,0.82,21.24,2.08,7.3,1
Malindi,2025-11-02,-3.283305167338066,39.95055379614923,28.46,72.86,2.63,10.86,1.74,1.47,0
Malindi,2025-11-15,-2.974773115874882,39.97422282775917,101.93,142.56,0.63,0.0,3.34,0.58,1
Malindi,2025-11-10,-3.0626172131478575,39.99878393014337,31.69,50.48,0.5,16.99,0.8,3.65,1
Malindi,2026-01-11,-3.2514031890692614,39.979558175070004,7.75,23.04,2.66,15.4,5.28,0.85,1
Malindi,2026-01-21,-3.326728155878098,40.11201552818739,51.46,77.4,2.12,9.55,4.64,5.72,1
Malindi,2026-02-23,-3.3342487609855582,39.921863576741195,14.71,45.41,1.95,3.75,4.24,3.15,1
Malindi,2026-01-09,-3.354443761282412,39.94436918312713,17.26,22.67,2.38,15.75,2.89,0.51,1
